product_url,product_title,mrp,sales_price,discount_percent,star_rating,number_of_ratings,seller_name,product_details,technical_details,additional_information,Brand,Special Feature,Product Dimensions,Colour,Capacity,Material,Recommended Uses For Product,Output Wattage,Wattage,Voltage,Control Method,Has Nonstick Coating,Inner Material,Min Temperature Setting,Controller Type,Is Dishwasher Safe,Max Temperature Setting,Manufacturer,Country of Origin,Item model number,Model,Annual Energy Consumption,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Fuel Type,Defrost System,Door Orientation,Included Components,Batteries Required,Model Name,Model Year,Mounting Hardware,Colour Screen,Audio Wattage,Batteries Included,GSM frequencies,Device interface - primary,Does it contain liquid?,Includes Rechargeable Battery,Is there a timer?,Includes remote,Item part number,Energy Consumption,Form Factor,Control Type,Door Style,Finish Type,Door Material Type,Volume Capacity Name,Energy Efficiency,Lighting,Certification,Control Console,Imported By,Number of Memory Sticks,Special features,Other display features,Color,Item Model Number,Item Part Number,Primary material,What is in the box?,Shelf Type,Whats in the box,Is Assembly Required,Assembly Type,Number of Pieces,Number of Shelves,Locking Mechanism,Weight,Item Height,Item Width,Door Material,Chamber Volume,Number of Heating Elements,Power Source,Item Weight,Net Quantity,Item Dimensions LxWxH,ASIN,Date First Available,Packer,Importer,Generic Name,Home & Kitchen Rank,Microwave Ovens Rank
https://www.amazon.in/Samsung-Convection-Microwave-MC28A5025VP-TL/dp/B09XBPGYV8/ref=sr_1_49?keywords=microwave+oven&qid=1687856588&sr=8-49,"Samsung 28 L Convection Microwave Oven (MC28A5025VP/TL, Black with Magnolia Pattern, Slim Fry)",20990,14790,30,4.4,660,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Samsung', 'Colour': 'Black', 'Heating Method': 'Grill, Microwave, Convection', 'Fuel Type': 'Electric', 'Installation Type': 'Freestanding'}","{'Brand': 'Samsung', 'Model': 'MC28A5025VP/TL', 'Capacity': '28 litres', 'Installation Type': 'Freestanding', 'Part Number': 'MW5000H', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Grill, Microwave, Convection', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '900 Watts', 'Fuel Type': 'Electric', 'Door Orientation': 'Left', 'Material': 'Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel', 'Included Components': 'Glass Turntable, Wire Rack, Crusty Plate, Multi Spit, Quick Guide Label', 'Batteries Required': 'No', 'Manufacturer': 'Samsung India Electronics Limited', 'Country of Origin': 'Malaysia'}","{'ASIN': 'B09XBPGYV8', 'Customer Reviews': '4.4\n660 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#11,466 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#20 in Microwave Ovens', 'Date First Available': '6 April 2022', 'Manufacturer': 'Samsung India Electronics Limited, Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Packer': 'Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Importer': 'Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG)', 'Item Weight': '17 kg 500 g', 'Item Dimensions LxWxH': '47.5 x 51.7 x 31 Centimeters', 'Net Quantity': '1 Pack', 'Generic Name': 'Convection Microwave Oven'}",Samsung,,,Black,28,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel",,,900 Watts,230 Volts,,,,,,,,Samsung India Electronics Limited,Malaysia,,MC28A5025VP/TL,,Freestanding,MW5000H,Defrost,"Grill, Microwave, Convection",,Electric,,Left,"Glass Turntable, Wire Rack, Crusty Plate, Multi Spit, Quick Guide Label",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 500 g,1 Pack,47.5 x 51.7 x 31 Centimeters,B09XBPGYV8,6 April 2022,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Convection Microwave Oven,11466,20
https://www.amazon.in/Panasonic-Convection-Microwave-NN-CT69MSFDG-Technology/dp/B09ZDLCDW2/ref=sr_1_60?keywords=microwave+oven&qid=1687856592&sr=8-60,"Panasonic 30L Convection Microwave Oven (NN-CT69MSFDG, Silver, FIR Heat Technology, 360 Heat Wrap, Magic Grill, For Baking & Healthy Cooking)",20990,15490,26,4.0,21,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Panasonic', 'Colour': 'Silver', 'Heating Method': 'Convection', 'Fuel Type': 'Electric', 'Installation Type': 'Countertop'}","{'Brand': 'Panasonic', 'Model': 'NN-CT69MSFDG', 'Capacity': '30 litres', 'Installation Type': 'Countertop', 'Part Number': 'NN-CT69MSFDG', 'Special Features': '360 Degree Heat Wrap, Zero Oil Cooking, Reheat and Defrost, Magic Grill, FIR Heat, Vapor Clean, Stainless Steel Cavity', 'Oven Cooking Mode': 'Convection', 'Colour': 'Silver', 'Wattage': '1500 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Included Components': 'MWO Unit, High/Low Rack, Glass Tray, User Manual, Warranty Card', 'Batteries Required': 'No', 'Manufacturer': 'Panasonic', 'Country of Origin': 'China'}","{'ASIN': 'B09ZDLCDW2', 'Customer Reviews': '4.0\n21 ratings\n4.0 out of 5 stars', 'Best Sellers Rank': '#73,546 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#55 in Microwave Ovens', 'Date First Available': '3 May 2022', 'Manufacturer': 'Panasonic, Panasonic', 'Packer': 'Panasonic', 'Importer': 'Panasonic', 'Item Weight': '19 kg 500 g', 'Item Dimensions LxWxH': '32.7 x 52 x 52 Centimeters', 'Net Quantity': '1 Count', 'Generic Name': 'Microwave Oven'}",Panasonic,,,Silver,30,,,,1500 Watts,,,,,,,,,Panasonic,China,,NN-CT69MSFDG,,Countertop,NN-CT69MSFDG,"360 Degree Heat Wrap, Zero Oil Cooking, Reheat and Defrost, Magic Grill, FIR Heat, Vapor Clean, Stainless Steel Cavity",Convection,,Electric,Defrost,Left,"MWO Unit, High/Low Rack, Glass Tray, User Manual, Warranty Card",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 kg 500 g,1 Count,32.7 x 52 x 52 Centimeters,B09ZDLCDW2,3 May 2022,Panasonic,Panasonic,Microwave Oven,73546,55
https://www.amazon.in/Morphy-Richards-27CGF-Microwave-Convection/dp/B08KX3Z84G/ref=sr_1_77?keywords=microwave+oven&qid=1687856595&sr=8-77,"Morphy Richards 27 L Convection Microwave Oven With 27 Auto Cook Menus (27CGF, Black)",17000,16690,2,3.6,9,Kitchen Brand Store (IndiaBrandstore),"{'Brand': 'Morphy Richards', 'Colour': 'Black', 'Capacity': '27 litres', 'Special Feature': 'Wifi_control', 'Installation Type': 'Countertop'}","{'Brand': 'Morphy Richards', 'Model': '27CGF', 'Capacity': '27 litres', 'Annual Energy Consumption': '900 Watts', 'Installation Type': 'Countertop', 'Part Number': '790020', 'Special Features': 'Wifi_control', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Stainless Steel', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '900 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Side Swing', 'Material': 'Stainless Steel', 'Included Components': '1 Microwave unit, turn table, roller ring, wire grill, baking tray, instruction manual, warranty card', 'Batteries Required': 'No', 'Manufacturer': 'Morphy Richards', 'Country of Origin': 'India'}","{'ASIN': 'B08KX3Z84G', 'Customer Reviews': '3.6\n9 ratings\n3.6 out of 5 stars', 'Best Sellers Rank': '#494,415 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#162 in Microwave Ovens', 'Date First Available': '8 October 2020', 'Manufacturer': 'Morphy Richards, Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Packer': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Importer': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Item Weight': '16 kg', 'Item Dimensions LxWxH': '56.4 x 46.8 x 36.2 Centimeters', 'Net Quantity': '1 Count', 'Generic Name': 'Microwave Ovens'}",Morphy Richards,,,Black,27,Stainless Steel,,,900 Watts,230 Volts,,,,,,,,Morphy Richards,India,,27CGF,900 Watts,Countertop,790020,Wifi_control,Convection,Stainless Steel,Electric,Defrost,Side Swing,"1 Microwave unit, turn table, roller ring, wire grill, baking tray, instruction manual, warranty card",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 kg,1 Count,56.4 x 46.8 x 36.2 Centimeters,B08KX3Z84G,8 October 2020,"Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001","Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001",Microwave Ovens,494415,162
https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN326SF/dp/B07XZ1BW5P/ref=sr_1_64?keywords=microwave+oven&qid=1687856592&sr=8-64,"LG 32 L Charcoal Convection Microwave Oven (MJEN326SF, Black)",35999,26990,25,4.4,237,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'LG', 'Product Dimensions': '60D x 64W x 85H Centimeters', 'Colour': 'Black', 'Capacity': '32 litres', 'Special Feature': 'Programmable, Auto_cook, Control_panel_lock, Defr… See more'}","{'Brand': 'LG', 'Model': 'MJEN326SF', 'Capacity': '32 litres', 'Installation Type': 'Freestanding', 'Part Number': 'MJEN326SF', 'Special Features': 'Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '2400 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1 unit of machine, 1 unit of drain hose, 1 unit OT hose, 1 unit of QRG, 1 unit of user manual', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG Electronics India Pvt. Ltd.', 'Country of Origin': 'India'}","{'ASIN': 'B07XZ1BW5P', 'Customer Reviews': '4.4\n237 ratings\n4.4 out of 5 stars', 'Best Sellers Rank': '#70,224 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#52 in Microwave Ovens', 'Date First Available': '17 September 2019', 'Manufacturer': 'LG Electronics India Pvt. Ltd., LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Packer': 'LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Importer': 'LG ELECTRONICS, PLOT NO. A-5, M.I.D.C RANJANGAON, TAL SHIRUR ,PUNE--412220 RANJANGAON -412220 Maharashtra | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999 | serviceindia@lge.com', 'Item Weight': '81 kg', 'Item Dimensions LxWxH': '64 x 60 x 85 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Ovens'}",LG,,,Black,32,Stainless Steel,,,2400 Watts,230 Volts,,,,,,,,LG Electronics India Pvt. Ltd.,India,,MJEN326SF,,Freestanding,MJEN326SF,"Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable",Convection,,Electric,Defrost,Left,"1 unit of machine, 1 unit of drain hose, 1 unit OT hose, 1 unit of QRG, 1 unit of user manual",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 kg,1 count,64 x 60 x 85 Centimeters,B07XZ1BW5P,17 September 2019,"LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999","LG ELECTRONICS, PLOT NO. A-5, M.I.D.C RANJANGAON, TAL SHIRUR ,PUNE--412220 RANJANGAON -412220 Maharashtra | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999 | serviceindia@lge.com",Microwave Ovens,70224,52
https://www.amazon.in/Bosch-Built-Microwaves-Clock-Type/dp/B07TF4SD63/ref=sr_1_170?keywords=microwave+oven&qid=1687856613&sr=8-170,Bosch 25 L Built in Microwaves | Clock Type : Timer (Black),59990,48229,20,4.0,1,Kitchen Brand Store (IndiaBrandstore),"{'Brand': 'Bosch', 'Colour': 'Black', 'Capacity': '25 litres', 'Special Feature': 'Timer, Turntable', 'Installation Type': 'Built-In'}","{'Brand': 'Bosch', 'Model': '2019', 'Energy Consumption': '900 Watts', 'Capacity': '25 litres', 'Installation Type': 'Built-In', 'Part Number': 'BEL550MS0I', 'Special Features': 'Timer, Turntable', 'Colour': 'Black', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': 'Grill, Turntable', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'BSH Household Appliances Manufacturing Pvt. Ltd.', 'Country of Origin': 'Turkey'}","{'ASIN': 'B07TF4SD63', 'Customer Reviews': '4.0\n1 rating\n4.0 out of 5 stars', 'Best Sellers Rank': '#2,197,086 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#398 in Microwave Ovens', 'Date First Available': '19 June 2019', 'Manufacturer': 'BSH Household Appliances Manufacturing Pvt. Ltd.', 'Item Weight': '18 kg 400 g'}",Bosch,,,Black,25,Stainless Steel,,,,,,,,,,,,BSH Household Appliances Manufacturing Pvt. Ltd.,Turkey,,2019,,Built-In,BEL550MS0I,"Timer, Turntable",,,,Defrost,Left,"Grill, Turntable",No,,,,,,No,,,,,,,,900 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 kg 400 g,,,B07TF4SD63,19 June 2019,,,,2197086,398
https://www.amazon.in/Bosch-Serie-Stainless-Microwave-BFL553MS0I/dp/B07PNNMDR5/ref=sr_1_141?keywords=microwave+oven&qid=1687856607&sr=8-141,"Bosch Serie | 4 60 cm, 25 L Stainless Steel Built In Microwave BFL553MS0I (Steel/Black)",68990,56890,18,3.6,5,Kitchen Brand Store (IndiaBrandstore),"{'Brand': 'Bosch', 'Colour': 'Black', 'Capacity': '25 litres', 'Installation Type': 'Built-In', 'Material': 'Stainless Steel'}","{'Brand': 'Bosch', 'Model': 'BFL553MS0I', 'Energy Consumption': '900 Watts', 'Capacity': '25 litres', 'Installation Type': 'Built-In', 'Part Number': 'BFL553MS0I_A1', 'Oven Cooking Mode': 'Microwave', 'Colour': 'Black', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1 x Turntable', 'Batteries Required': 'No', 'Manufacturer': 'BSH Household Appliances Manufacturing Pvt. Ltd.', 'Country of Origin': 'India'}","{'ASIN': 'B07PNNMDR5', 'Customer Reviews': '3.6\n5 ratings\n3.6 out of 5 stars', 'Best Sellers Rank': '#892,166 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#250 in Microwave Ovens', 'Date First Available': '14 March 2019', 'Manufacturer': 'BSH Household Appliances Manufacturing Pvt. Ltd.', 'Item Weight': '17 kg 500 g', 'Item Dimensions LxWxH': '38.8 x 59.4 x 38.2 Centimeters'}",Bosch,,,Black,25,Stainless Steel,,,,,,,,,,,,BSH Household Appliances Manufacturing Pvt. Ltd.,India,,BFL553MS0I,,Built-In,BFL553MS0I_A1,,Microwave,,,Defrost,Left,1 x Turntable,No,,,,,,,,,,,,,,900 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 500 g,,38.8 x 59.4 x 38.2 Centimeters,B07PNNMDR5,14 March 2019,,,,892166,250
https://www.amazon.in/KARNATAKA-ELECTRONICS-MICROWAVE-OVEN-MODEL/dp/B0B5CT8DJC/ref=sr_1_186?keywords=microwave+oven&qid=1687856616&sr=8-186,SRI NEW KARNATAKA ELECTRONICS MICROWAVE OVEN MODEL - 1,,,,,,,{},"{'Manufacturer': 'SRI NEW KARNATAKA ELECTRONICS', 'Item model number': 'SN035', 'Product Dimensions': '30.48 x 30.48 x 30.48 cm', 'ASIN': 'B0B5CT8DJC'}","{'Manufacturer': 'SRI NEW KARNATAKA ELECTRONICS, SRI NEW KARNATAKA ELECTRONICS CHINTAMINI', 'Item Dimensions LxWxH': '30.5 x 30.5 x 30.5 Centimeters', 'Net Quantity': '1.00 count', 'Generic Name': 'SRI NEW KARNATAKA ELECTRONICS MICROWAVE OVEN MODEL - 1'}",,,30.48 x 30.48 x 30.48 cm,,,,,,,,,,,,,,,SRI NEW KARNATAKA ELECTRONICS,,SN035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 count,30.5 x 30.5 x 30.5 Centimeters,,,,,SRI NEW KARNATAKA ELECTRONICS MICROWAVE OVEN MODEL - 1,,
https://www.amazon.in/OV-80-ML-Electric-heating/dp/B0C4FXXWMN/ref=sr_1_99?keywords=microwave+oven&qid=1687856601&sr=8-99,KAFF OV 80 ML 7 | Electric Oven Extra Large Cavity 80 L | Top and bottom heating element with fan | Full Black finish,45990,35490,23,,,M/s Sapna Sales,"{'Brand': 'Kaff', 'Colour': 'Black', 'Heating Method': 'Convection', 'Finish Type': 'Black Finish', 'Fuel Type': 'Electric'}","{'Brand': 'Kaff', 'Model': 'OV 80 ML 7', 'Capacity': '80 litres', 'Chamber Volume': '80 Litres', 'Installation Type': 'Built-In', 'Part Number': '5232ARDOML709172', 'Special Features': 'Defrost', 'Oven Cooking Mode': 'Convection', 'Number of Heating Elements': '2', 'Colour': 'Black', 'Control Console': 'Rotary Control Dials', 'Voltage': '240 Volts (AC)', 'Wattage': '2500 Watts', 'Fuel Type': 'Electric', 'Included Components': 'Oven, One grill wire shelf, One oven drip tray', 'Manufacturer': 'KAFF APPLIANCES INDIA PVT LTD', 'Country of Origin': 'China'}","{'ASIN': 'B0C4FXXWMN', 'Best Sellers Rank': '#388,248 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#134 in Microwave Ovens', 'Date First Available': '5 May 2023', 'Manufacturer': ""KAFF APPLIANCES INDIA PVT LTD, Home Service, For Complaints / Service / Installations 18001802221 (Toll Free) or SMS 'Kaff' to 56677"", 'Importer': 'KAFF APPLIANCES INDIA PVT LTD', 'Item Weight': '40 kg', 'Item Dimensions LxWxH': '56 x 58 x 59 Centimeters', 'Net Quantity': '1.00 Piece', 'Generic Name': 'ELECTRIC OVEN'}",Kaff,,,Black,80,,,,2500 Watts,240 Volts (AC),,,,,,,,KAFF APPLIANCES INDIA PVT LTD,China,,OV 80 ML 7,,Built-In,5232ARDOML709172,Defrost,Convection,,Electric,,,"Oven, One grill wire shelf, One oven drip tray",,,,,,,,,,,,,,,,,,,,,,,,,Rotary Control Dials,,,,,,,,,,,,,,,,,,,,,80 Litres,2,,40 kg,1.00 Piece,56 x 58 x 59 Centimeters,B0C4FXXWMN,5 May 2023,,KAFF APPLIANCES INDIA PVT LTD,ELECTRIC OVEN,388248,134
https://www.amazon.in/HB634GBS1-71LTER-SIEMENS-BUILT-OVEN/dp/B00QRWZQ68/ref=sr_1_195?keywords=microwave+oven&qid=1687856619&sr=8-195,"Siemens HB634GBS1 Built in Oven (Black, 71 L)",,149990,,4.8,660,Kitchen Brand Store (IndiaBrandstore),"{'Size': 'Dimensions of the product (mm) : 595 x 595 x 548', 'Brand': 'Siemens', 'Colour': 'Black', 'Heating Method': 'Convection', 'Fuel Type': 'Electric'}","{'Brand': 'Siemens', 'Model': 'HB634GBS1', 'Capacity': '71 litres', 'Installation Type': 'Built-In', 'Part Number': '4242003672372', 'Special Features': 'Tft,Led', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Wattage': '220 Watts', 'Fuel Type': 'Electric', 'Included Components': '1 x enamel baking tray, 1 x combination grid, 1 x universal pan', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'BSH Household Appliances MFG PVT LTD', 'Country of Origin': 'Spain'}","{'ASIN': 'B00QRWZQ68', 'Customer Reviews': '4.8\n660 ratings\n4.8 out of 5 stars', 'Best Sellers Rank': '#2,699,801 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#447 in Microwave Ovens', 'Date First Available': '23 May 2017', 'Manufacturer': 'BSH Household Appliances MFG PVT LTD', 'Item Weight': '35 kg', 'Item Dimensions LxWxH': '54.8 x 59.5 x 59.5 Centimeters'}",Siemens,,,Black,71,,,,220 Watts,,,,,,,,,BSH Household Appliances MFG PVT LTD,Spain,,HB634GBS1,,Built-In,4242003672372,"Tft,Led",Convection,,Electric,,,"1 x enamel baking tray, 1 x combination grid, 1 x universal pan",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 kg,,54.8 x 59.5 x 59.5 Centimeters,B00QRWZQ68,23 May 2017,,,,2699801,447
https://www.amazon.in/Whirlpool-MAGICOOK-PRO-20SM-BLACK/dp/B07YWYS7QP/ref=sr_1_38?keywords=microwave+oven&qid=1687856588&sr=8-38,Whirlpool 20 L Solo Microwave Oven (MAGICOOK PRO 20SM BLACK),8255,5990,27,4.0,110,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Whirlpool', 'Product Dimensions': '35D x 45.2W x 26.2H Centimeters', 'Colour': 'Black', 'Capacity': '20 Kilograms', 'Special Feature': 'Turntable'}","{'Brand': 'Whirlpool', 'Model': 'MAGICOOK PRO 20SM BLACK', 'Capacity': '20 Kilograms', 'Annual Energy Consumption': '150 Watts', 'Installation Type': 'Countertop', 'Part Number': 'MAGICOOK PRO 20SM BLACK', 'Special Features': 'Turntable', 'Oven Cooking Mode': 'Solo', 'Burner Type': 'Ceran / Ceramic', 'Colour': 'Black', 'Voltage': '230 Volts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Iron', 'Included Components': '1', 'Batteries Required': 'No', 'Manufacturer': 'Whirlpool', 'Country of Origin': 'China'}","{'ASIN': 'B07YWYS7QP', 'Customer Reviews': '4.0\n110 ratings\n4.0 out of 5 stars', 'Best Sellers Rank': '#163,604 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#79 in Microwave Ovens', 'Date First Available': '13 December 2019', 'Manufacturer': 'Whirlpool, Whirlpool', 'Packer': 'Whirlpool', 'Importer': 'Whirlpool of India Ltd. Plot No. A-4, MIDC Ranjangaon,Taluka Shirur, Dist: Pune, Maharashtra 412220, India, Email - helpdeskindia@whirlpool.com ; Toll Free - 1800 208 1800', 'Item Weight': '2 kg 650 g', 'Item Dimensions LxWxH': '137.8 x 177.2 x 103.1 Centimeters', 'Net Quantity': '1 set', 'Generic Name': 'Microwave Ovens'}",Whirlpool,,,Black,20,Iron,,,,230 Volts,,,,,,,,Whirlpool,China,,MAGICOOK PRO 20SM BLACK,150 Watts,Countertop,MAGICOOK PRO 20SM BLACK,Turntable,Solo,Ceran / Ceramic,Electric,Defrost,Left,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 kg 650 g,1 set,137.8 x 177.2 x 103.1 Centimeters,B07YWYS7QP,13 December 2019,Whirlpool,"Whirlpool of India Ltd. Plot No. A-4, MIDC Ranjangaon,Taluka Shirur, Dist: Pune, Maharashtra 412220, India, Email - helpdeskindia@whirlpool.com ; Toll Free - 1800 208 1800",Microwave Ovens,163604,79
https://www.amazon.in/IFB-Quartz-Oven-Litre-28QOLCD1/dp/B09SB7QJGQ/ref=sr_1_72?keywords=microwave+oven&qid=1687856595&sr=8-72,"IFB 28 L Quartz Oven 10-in-1 Kitchen Delights (28QOLCD1, Dark Grey, With Starter Kit)",16690,13990,16,,,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'IFB', 'Colour': 'Grey', 'Product Dimensions': '39.8D x 47.5W x 29.6H Centimeters', 'Special Feature': 'Big LCD display for all the functions, Dry Roast Function, Sleek, Modern… See more', 'Control Type': 'Knob'}","{'Brand': 'IFB', 'Colour': 'Grey', 'Product Dimensions': '39.8D x 47.5W x 29.6H Centimeters', 'Special Feature': 'Big LCD display for all the functions, Dry Roast Function, Sleek, Modern dark stainless steel finish, 11 preset cooking functions: Bake, Pizza, Broil, Toast, Bagel, Roast, Defrost, Warm, Reheat, Cookies, Dehydrate, Adjustable Rack', 'Control Type': 'Knob', 'Door Style': 'Dropdown Door', 'Included Components': 'Quartz Oven, Crumb Tray, Baking Tray, Dehydration Rack, Pizza Tray, Wire Rack', 'Model Name': 'Quartz Oven 28QOLCD1', 'Finish Type': 'Stained', 'Door Material Type': 'Tempered Glass', 'Power Source': 'Corded Electric', 'Model': '28QOLCD1', 'Installation Type': 'Countertop', 'Part Number': '28QOLCD1', 'Form Factor': 'Single Oven', 'Special Features': 'Big LCD display for all the functions, Dry Roast Function, Sleek, Modern dark stainless steel finish, 11 preset cooking functions: Bake, Pizza, Broil, Toast, Bagel, Roast, Defrost, Warm, Reheat, Cookies, Dehydrate, Adjustable Rack', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Quartz Tube', 'Voltage': '230', 'Defrost System': 'Quick Defrost', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'IFB', 'Country of Origin': 'China'}","{'ASIN': 'B09SB7QJGQ', 'Best Sellers Rank': '#196,768 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#89 in Microwave Ovens', 'Date First Available': '11 February 2022', 'Manufacturer': 'IFB, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd No 3, East Xingpu Avenue, Huangpu Town, Zhonghshan City, Guangdong China ZIP 528429', 'Packer': 'IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com', 'Importer': 'IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com', 'Item Weight': '8 kg 790 g', 'Net Quantity': '1 Count', 'Generic Name': 'Quartz Oven'}",IFB,"Big LCD display for all the functions, Dry Roast Function, Sleek, Modern dark stainless steel finish, 11 preset cooking functions: Bake, Pizza, Broil, Toast, Bagel, Roast, Defrost, Warm, Reheat, Cookies, Dehydrate, Adjustable Rack",39.8D x 47.5W x 29.6H Centimeters,Grey,,,,,,230,,,,,,,,IFB,China,,28QOLCD1,,Countertop,28QOLCD1,"Big LCD display for all the functions, Dry Roast Function, Sleek, Modern dark stainless steel finish, 11 preset cooking functions: Bake, Pizza, Broil, Toast, Bagel, Roast, Defrost, Warm, Reheat, Cookies, Dehydrate, Adjustable Rack",Convection,Quartz Tube,,Quick Defrost,,"Quartz Oven, Crumb Tray, Baking Tray, Dehydration Rack, Pizza Tray, Wire Rack",No,Quartz Oven 28QOLCD1,,,,,No,,,,,,,,,Single Oven,Knob,Dropdown Door,Stained,Tempered Glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corded Electric,8 kg 790 g,1 Count,,B09SB7QJGQ,11 February 2022,"IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com","IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com",Quartz Oven,196768,89
